temperature,humidity,timestamp
20.0,70.0,2020-10-23 00:30:05.643796
20.0,71.0,2020-10-23 00:35:06.250673
20.0,70.0,2020-10-23 00:40:06.788743
20.0,70.0,2020-10-23 00:45:07.382272
20.0,70.0,2020-10-23 00:50:07.959284
20.0,70.0,2020-10-23 00:55:08.513382
20.0,70.0,2020-10-23 01:00:09.065340
20.0,70.0,2020-10-23 01:05:09.590533
20.0,70.0,2020-10-23 01:10:10.205134
20.0,70.0,2020-10-23 01:15:10.822623
20.0,70.0,2020-10-23 01:20:11.446129
20.0,69.0,2020-10-23 01:25:11.988652
20.0,70.0,2020-10-23 01:30:12.561985
20.0,71.0,2020-10-23 01:35:13.136957
20.0,70.0,2020-10-23 01:40:13.665593
20.0,71.0,2020-10-23 01:45:14.277045
20.0,71.0,2020-10-23 01:50:14.820784
20.0,71.0,2020-10-23 01:55:15.385357
20.0,71.0,2020-10-23 02:00:15.959850
20.0,71.0,2020-10-23 02:05:16.509669
20.0,71.0,2020-10-23 02:10:17.070374
20.0,71.0,2020-10-23 02:15:17.589104
20.0,71.0,2020-10-23 02:20:18.205911
20.0,72.0,2020-10-23 02:25:18.788489
19.0,72.0,2020-10-23 02:30:19.398561
19.0,72.0,2020-10-23 02:35:19.970594
19.0,72.0,2020-10-23 02:40:20.563431
19.0,71.0,2020-10-23 02:45:21.129215
20.0,72.0,2020-10-23 02:50:21.750004
19.0,72.0,2020-10-23 02:55:22.339090
19.0,72.0,2020-10-23 03:00:22.899800
19.0,72.0,2020-10-23 03:05:23.480842
19.0,73.0,2020-10-23 03:10:24.042664
19.0,73.0,2020-10-23 03:15:24.673145
19.0,72.0,2020-10-23 03:20:25.250124
19.0,72.0,2020-10-23 03:25:25.873575
19.0,73.0,2020-10-23 03:30:26.444169
19.0,73.0,2020-10-23 03:35:27.025208
19.0,73.0,2020-10-23 03:40:27.599327
19.0,73.0,2020-10-23 03:45:28.186121
19.0,73.0,2020-10-23 03:50:28.782563
19.0,73.0,2020-10-23 03:55:29.384349
19.0,73.0,2020-10-23 04:00:29.975332
19.0,73.0,2020-10-23 04:05:30.471751
20.0,73.0,2020-10-23 04:10:31.052668
20.0,73.0,2020-10-23 04:15:31.667617
20.0,71.0,2020-10-23 04:20:32.265027
20.0,72.0,2020-10-23 04:25:32.862854
20.0,73.0,2020-10-23 04:30:33.442521
20.0,71.0,2020-10-23 04:35:34.003381
20.0,72.0,2020-10-23 04:40:34.572327
20.0,72.0,2020-10-23 04:45:35.132055
20.0,72.0,2020-10-23 04:50:35.723587
20.0,72.0,2020-10-23 04:55:36.293559
20.0,73.0,2020-10-23 05:00:36.869077
20.0,73.0,2020-10-23 05:05:37.391764
20.0,73.0,2020-10-23 05:10:38.007000
20.0,73.0,2020-10-23 05:15:38.565354
20.0,73.0,2020-10-23 05:20:39.108324
20.0,73.0,2020-10-23 05:25:39.697013
20.0,73.0,2020-10-23 05:30:40.264221
20.0,73.0,2020-10-23 05:35:40.818262
20.0,73.0,2020-10-23 05:40:41.313351
20.0,73.0,2020-10-23 05:45:41.925063
20.0,73.0,2020-10-23 05:50:42.527194
20.0,73.0,2020-10-23 05:55:43.107527
20.0,73.0,2020-10-23 06:00:43.677690
20.0,73.0,2020-10-23 06:05:44.235397
20.0,73.0,2020-10-23 06:10:44.714805
20.0,73.0,2020-10-23 06:15:45.330555
20.0,73.0,2020-10-23 06:20:45.927683
20.0,73.0,2020-10-23 06:25:46.460546
20.0,73.0,2020-10-23 06:30:47.006097
20.0,73.0,2020-10-23 06:35:47.640564
20.0,74.0,2020-10-23 06:40:48.257270
20.0,74.0,2020-10-23 06:45:48.892229
20.0,74.0,2020-10-23 06:50:49.523437
20.0,74.0,2020-10-23 06:55:50.134391
20.0,74.0,2020-10-23 07:00:50.698622
19.0,74.0,2020-10-23 07:05:51.270528
20.0,74.0,2020-10-23 07:10:51.744505
20.0,74.0,2020-10-23 07:15:52.208782
19.0,74.0,2020-10-23 07:20:52.828917
19.0,74.0,2020-10-23 07:25:53.413878
19.0,74.0,2020-10-23 07:30:53.972203
19.0,74.0,2020-10-23 07:35:54.487389
19.0,74.0,2020-10-23 07:40:55.009150
19.0,75.0,2020-10-23 07:45:55.567347
19.0,75.0,2020-10-23 07:50:56.181660
19.0,75.0,2020-10-23 07:55:56.768970
19.0,75.0,2020-10-23 08:00:57.376726
19.0,75.0,2020-10-23 08:05:57.967109
19.0,75.0,2020-10-23 08:10:58.492669
19.0,75.0,2020-10-23 08:15:58.961195
19.0,75.0,2020-10-23 08:20:59.528885
19.0,75.0,2020-10-23 08:26:00.147452
19.0,75.0,2020-10-23 08:31:00.767725
19.0,74.0,2020-10-23 08:36:01.366194
19.0,74.0,2020-10-23 08:41:02.009442
19.0,74.0,2020-10-23 08:46:02.590735
19.0,74.0,2020-10-23 08:51:03.163542
19.0,74.0,2020-10-23 08:56:03.724281
19.0,74.0,2020-10-23 09:01:04.217659
19.0,75.0,2020-10-23 09:06:04.815845
19.0,75.0,2020-10-23 09:11:05.330678
19.0,75.0,2020-10-23 09:16:05.947926
19.0,75.0,2020-10-23 09:21:06.511893
19.0,75.0,2020-10-23 09:26:07.105798
19.0,75.0,2020-10-23 09:31:07.649153
19.0,75.0,2020-10-23 09:36:08.266468
19.0,75.0,2020-10-23 09:41:08.757817
19.0,75.0,2020-10-23 09:46:09.348796
19.0,75.0,2020-10-23 09:51:09.915429
19.0,75.0,2020-10-23 09:56:10.494044
19.0,75.0,2020-10-23 10:01:11.067282
19.0,75.0,2020-10-23 10:06:11.517930
19.0,75.0,2020-10-23 10:11:12.094543
19.0,75.0,2020-10-23 10:16:12.664242
19.0,75.0,2020-10-23 10:21:13.223880
19.0,74.0,2020-10-23 10:26:13.804537
19.0,74.0,2020-10-23 10:31:14.436458
19.0,74.0,2020-10-23 10:36:15.018916
19.0,74.0,2020-10-23 10:41:15.636978
19.0,74.0,2020-10-23 10:46:16.132697
19.0,74.0,2020-10-23 10:51:16.743446
19.0,74.0,2020-10-23 10:56:17.315188
19.0,74.0,2020-10-23 11:01:17.812445
19.0,74.0,2020-10-23 11:06:18.403221
19.0,75.0,2020-10-23 11:11:19.005657
19.0,74.0,2020-10-23 11:16:19.560187
19.0,75.0,2020-10-23 11:21:20.126800
19.0,74.0,2020-10-23 11:26:20.718513
19.0,75.0,2020-10-23 11:31:21.252904
19.0,75.0,2020-10-23 11:36:21.833096
19.0,75.0,2020-10-23 11:41:22.408898
19.0,75.0,2020-10-23 11:46:23.007787
19.0,75.0,2020-10-23 11:51:23.637190
19.0,75.0,2020-10-23 11:56:24.171981
19.0,75.0,2020-10-23 12:01:24.749376
19.0,75.0,2020-10-23 12:06:25.355913
19.0,75.0,2020-10-23 12:11:25.914903
19.0,75.0,2020-10-23 12:16:26.465787
19.0,74.0,2020-10-23 12:21:27.055488
19.0,74.0,2020-10-23 12:26:27.552782
19.0,74.0,2020-10-23 12:31:28.169752
19.0,74.0,2020-10-23 12:36:28.737043
19.0,74.0,2020-10-23 12:41:29.290070
19.0,74.0,2020-10-23 12:46:29.862076
19.0,74.0,2020-10-23 12:51:30.416420
19.0,74.0,2020-10-23 12:56:30.983505
19.0,74.0,2020-10-23 13:01:31.602371
19.0,74.0,2020-10-23 13:06:32.183273
19.0,74.0,2020-10-23 13:11:32.755130
19.0,74.0,2020-10-23 13:16:33.294862
19.0,74.0,2020-10-23 13:21:33.876515
19.0,74.0,2020-10-23 13:26:34.494551
19.0,74.0,2020-10-23 13:31:35.100611
19.0,75.0,2020-10-23 13:36:35.726315
19.0,74.0,2020-10-23 13:41:36.341877
19.0,75.0,2020-10-23 13:46:36.882870
19.0,74.0,2020-10-23 13:51:37.485886
18.0,74.0,2020-10-23 13:56:38.077847
19.0,74.0,2020-10-23 14:01:38.600089
19.0,74.0,2020-10-23 14:06:39.240219
19.0,74.0,2020-10-23 14:11:39.822009
19.0,74.0,2020-10-23 14:16:40.379992
19.0,74.0,2020-10-23 14:21:40.996360
18.0,67.0,2020-10-23 14:26:41.620834
19.0,74.0,2020-10-23 14:31:42.249178
19.0,74.0,2020-10-23 14:36:42.843567
19.0,73.0,2020-10-23 14:41:43.338238
19.0,73.0,2020-10-23 14:46:43.939864
19.0,74.0,2020-10-23 14:51:44.544222
19.0,74.0,2020-10-23 14:56:45.083650
19.0,73.0,2020-10-23 15:01:45.638320
19.0,73.0,2020-10-23 15:06:46.236917
19.0,73.0,2020-10-23 15:11:46.847234
19.0,73.0,2020-10-23 15:16:47.468833
19.0,73.0,2020-10-23 15:21:48.017986
19.0,74.0,2020-10-23 15:26:48.642083
19.0,74.0,2020-10-23 15:31:49.265718
19.0,74.0,2020-10-23 15:36:49.869298
19.0,74.0,2020-10-23 15:41:50.488222
19.0,74.0,2020-10-23 15:46:51.076524
19.0,74.0,2020-10-23 15:51:51.642671
19.0,74.0,2020-10-23 15:56:52.256701
19.0,74.0,2020-10-23 16:01:52.861183
19.0,74.0,2020-10-23 16:06:53.467202
19.0,75.0,2020-10-23 16:11:54.061650
19.0,75.0,2020-10-23 16:16:54.632347
19.0,74.0,2020-10-23 16:21:55.186685
19.0,74.0,2020-10-23 16:26:55.692329
18.0,74.0,2020-10-23 16:31:56.334916
19.0,74.0,2020-10-23 16:36:56.882863
19.0,74.0,2020-10-23 16:41:57.478048
19.0,73.0,2020-10-23 16:46:58.045304
19.0,73.0,2020-10-23 16:51:58.624738
18.0,67.0,2020-10-23 16:56:59.245357
16.0,68.0,2020-10-23 17:01:59.869683
17.0,71.0,2020-10-23 17:07:00.501030
18.0,71.0,2020-10-23 17:12:01.078193
18.0,70.0,2020-10-23 17:17:01.681565
19.0,70.0,2020-10-23 17:22:02.263950
19.0,71.0,2020-10-23 17:27:02.890353
19.0,70.0,2020-10-23 17:32:03.473971
19.0,70.0,2020-10-23 17:37:04.099820
19.0,70.0,2020-10-23 17:42:04.725169
19.0,70.0,2020-10-23 17:47:05.349095
19.0,70.0,2020-10-23 17:52:05.896347
19.0,70.0,2020-10-23 17:57:06.490395
19.0,70.0,2020-10-23 18:02:07.005933
19.0,70.0,2020-10-23 18:07:07.590371
19.0,70.0,2020-10-23 18:12:08.123685
19.0,70.0,2020-10-23 18:17:08.648368
16.0,66.0,2020-10-23 18:22:09.226470
15.0,65.0,2020-10-23 18:27:09.802944
15.0,66.0,2020-10-23 18:32:10.393382
17.0,70.0,2020-10-23 18:37:10.941884
18.0,69.0,2020-10-23 18:42:11.506335
18.0,69.0,2020-10-23 18:47:12.082220
18.0,69.0,2020-10-23 18:52:12.657548
18.0,69.0,2020-10-23 18:57:13.212863
19.0,69.0,2020-10-23 19:02:13.780684
19.0,69.0,2020-10-23 19:07:14.347233
19.0,70.0,2020-10-23 19:12:14.854383
19.0,70.0,2020-10-23 19:17:15.471327
19.0,70.0,2020-10-23 19:22:16.100924
19.0,70.0,2020-10-23 19:27:16.724979
19.0,68.0,2020-10-23 19:32:17.335706
19.0,70.0,2020-10-23 19:37:17.953826
19.0,70.0,2020-10-23 19:42:18.563545
19.0,70.0,2020-10-23 19:47:19.194384
19.0,70.0,2020-10-23 19:52:19.828312
19.0,70.0,2020-10-23 19:57:20.393603
19.0,70.0,2020-10-23 20:02:20.951254
19.0,70.0,2020-10-23 20:07:21.536766
19.0,71.0,2020-10-23 20:12:22.159467
19.0,70.0,2020-10-23 20:17:22.729659
19.0,70.0,2020-10-23 20:22:23.371453
19.0,70.0,2020-10-23 20:27:23.934560
19.0,71.0,2020-10-23 20:32:24.494540
19.0,70.0,2020-10-23 20:37:25.058001
19.0,71.0,2020-10-23 20:42:25.630956
19.0,71.0,2020-10-23 20:47:26.201589
19.0,71.0,2020-10-23 20:52:26.758462
19.0,70.0,2020-10-23 20:57:27.280958
19.0,71.0,2020-10-23 21:02:27.873885
19.0,71.0,2020-10-23 21:07:28.442856
19.0,71.0,2020-10-23 21:12:28.993709
19.0,71.0,2020-10-23 21:17:29.546096
19.0,71.0,2020-10-23 21:22:30.171581
19.0,71.0,2020-10-23 21:27:30.754418
19.0,71.0,2020-10-23 21:32:31.389803
19.0,71.0,2020-10-23 21:37:31.986709
19.0,71.0,2020-10-23 21:42:32.542044
19.0,71.0,2020-10-23 21:47:33.106455
19.0,71.0,2020-10-23 21:52:33.642659
19.0,71.0,2020-10-23 21:57:34.164161
19.0,71.0,2020-10-23 22:02:34.791977
19.0,71.0,2020-10-23 22:07:35.355621
19.0,71.0,2020-10-23 22:12:35.982169
19.0,71.0,2020-10-23 22:17:36.586333
19.0,71.0,2020-10-23 22:22:37.156017
19.0,71.0,2020-10-23 22:27:37.730681
19.0,71.0,2020-10-23 22:32:38.274922
19.0,71.0,2020-10-23 22:37:38.847827
19.0,71.0,2020-10-23 22:42:39.411751
19.0,71.0,2020-10-23 22:47:39.962493
19.0,71.0,2020-10-23 22:52:40.611596
19.0,71.0,2020-10-23 22:57:41.178946
19.0,71.0,2020-10-23 23:02:41.822297
19.0,71.0,2020-10-23 23:07:42.436019
19.0,71.0,2020-10-23 23:12:43.044338
19.0,71.0,2020-10-23 23:17:43.626566
19.0,71.0,2020-10-23 23:22:44.177991
19.0,71.0,2020-10-23 23:27:44.734534
19.0,71.0,2020-10-23 23:32:45.269493
19.0,71.0,2020-10-23 23:37:45.865398
19.0,71.0,2020-10-23 23:42:46.419286
20.0,69.0,2020-10-23 23:47:46.877010
20.0,71.0,2020-10-23 23:52:47.509007
20.0,70.0,2020-10-23 23:57:48.108237
20.0,70.0,2020-10-24 00:02:48.659276
20.0,70.0,2020-10-24 00:07:49.250284
20.0,70.0,2020-10-24 00:12:49.822024
20.0,70.0,2020-10-24 00:17:50.451482
20.0,69.0,2020-10-24 00:22:51.065704
20.0,69.0,2020-10-24 00:27:51.634902
20.0,70.0,2020-10-24 00:32:52.202596
20.0,69.0,2020-10-24 00:37:52.767876
20.0,69.0,2020-10-24 00:42:53.324896
20.0,70.0,2020-10-24 00:47:53.812763
20.0,70.0,2020-10-24 00:52:54.443602
20.0,70.0,2020-10-24 00:57:55.022173
20.0,70.0,2020-10-24 01:02:55.575913
20.0,70.0,2020-10-24 01:07:56.150986
20.0,70.0,2020-10-24 01:12:56.772430
20.0,70.0,2020-10-24 01:17:57.350472
20.0,70.0,2020-10-24 01:22:57.932432
20.0,70.0,2020-10-24 01:27:58.491182
20.0,70.0,2020-10-24 01:32:59.066335
20.0,70.0,2020-10-24 01:37:59.638797
20.0,70.0,2020-10-24 01:43:00.247518
20.0,70.0,2020-10-24 01:48:00.803427
20.0,70.0,2020-10-24 01:53:01.368273
20.0,70.0,2020-10-24 01:58:01.963673
20.0,70.0,2020-10-24 02:03:02.532689
19.0,72.0,2020-10-24 02:08:03.143208
20.0,72.0,2020-10-24 02:13:03.758852
20.0,71.0,2020-10-24 02:18:04.331667
20.0,71.0,2020-10-24 02:23:04.902133
20.0,71.0,2020-10-24 02:28:05.484621
20.0,71.0,2020-10-24 02:33:06.089459
20.0,71.0,2020-10-24 02:38:06.709525
20.0,72.0,2020-10-24 02:43:07.296130
20.0,71.0,2020-10-24 02:48:07.798273
20.0,72.0,2020-10-24 02:53:08.416870
20.0,72.0,2020-10-24 02:58:09.043564
20.0,72.0,2020-10-24 03:03:09.670264
20.0,72.0,2020-10-24 03:08:10.239919
19.0,73.0,2020-10-24 03:13:10.883780
19.0,73.0,2020-10-24 03:18:11.512463
20.0,72.0,2020-10-24 03:23:12.110122
20.0,72.0,2020-10-24 03:28:12.735148
20.0,72.0,2020-10-24 03:33:13.320826
20.0,72.0,2020-10-24 03:38:13.869603
20.0,72.0,2020-10-24 03:43:14.421672
20.0,72.0,2020-10-24 03:48:15.048032
20.0,72.0,2020-10-24 03:53:15.690000
20.0,72.0,2020-10-24 03:58:16.279108
20.0,72.0,2020-10-24 04:03:16.914840
20.0,73.0,2020-10-24 04:08:17.538441
20.0,72.0,2020-10-24 04:13:18.142766
20.0,72.0,2020-10-24 04:18:18.733935
20.0,72.0,2020-10-24 04:23:19.273623
20.0,72.0,2020-10-24 04:28:19.862920
20.0,72.0,2020-10-24 04:33:20.438654
20.0,72.0,2020-10-24 04:38:20.978385
20.0,72.0,2020-10-24 04:43:21.612339
20.0,73.0,2020-10-24 04:48:22.240092
20.0,73.0,2020-10-24 04:53:22.879609
20.0,74.0,2020-10-24 04:58:23.402869
20.0,74.0,2020-10-24 05:03:24.008228
20.0,74.0,2020-10-24 05:08:24.590192
20.0,74.0,2020-10-24 05:13:25.166731
20.0,75.0,2020-10-24 05:18:25.720147
20.0,75.0,2020-10-24 05:23:26.286791
20.0,75.0,2020-10-24 05:28:26.852144
20.0,75.0,2020-10-24 05:33:27.480171
20.0,76.0,2020-10-24 05:38:28.081510
20.0,76.0,2020-10-24 05:43:28.685957
20.0,76.0,2020-10-24 05:48:29.280310
20.0,75.0,2020-10-24 05:53:29.862613
20.0,76.0,2020-10-24 05:58:30.382586
20.0,75.0,2020-10-24 06:03:31.025615
20.0,75.0,2020-10-24 06:08:31.553018
20.0,76.0,2020-10-24 06:13:32.134757
20.0,76.0,2020-10-24 06:18:32.736712
20.0,76.0,2020-10-24 06:23:33.325025
20.0,75.0,2020-10-24 06:28:33.939523
20.0,75.0,2020-10-24 06:33:34.440053
20.0,75.0,2020-10-24 06:38:34.969348
20.0,75.0,2020-10-24 06:43:35.557362
20.0,75.0,2020-10-24 06:48:36.090718
20.0,74.0,2020-10-24 06:53:36.665342
20.0,75.0,2020-10-24 06:58:37.140685
20.0,75.0,2020-10-24 07:03:37.731403
20.0,75.0,2020-10-24 07:08:38.364693
20.0,74.0,2020-10-24 07:13:38.979415
20.0,74.0,2020-10-24 07:18:39.580299
20.0,74.0,2020-10-24 07:23:40.185754
20.0,74.0,2020-10-24 07:28:40.752752
20.0,74.0,2020-10-24 07:33:41.329629
20.0,74.0,2020-10-24 07:38:41.889474
20.0,74.0,2020-10-24 07:43:42.483511
20.0,74.0,2020-10-24 07:48:43.084992
20.0,74.0,2020-10-24 07:53:43.639345
20.0,74.0,2020-10-24 07:58:44.247628
20.0,75.0,2020-10-24 08:03:44.794242
20.0,74.0,2020-10-24 08:08:45.386323
20.0,74.0,2020-10-24 08:13:45.955893
20.0,74.0,2020-10-24 08:18:46.519086
20.0,75.0,2020-10-24 08:23:47.107960
20.0,75.0,2020-10-24 08:28:47.671504
20.0,75.0,2020-10-24 08:33:48.276919
20.0,75.0,2020-10-24 08:38:48.905265
20.0,75.0,2020-10-24 08:43:49.430323
20.0,75.0,2020-10-24 08:48:50.060240
20.0,75.0,2020-10-24 08:53:50.698135
20.0,75.0,2020-10-24 08:58:51.240485
20.0,75.0,2020-10-24 09:03:51.804029
20.0,75.0,2020-10-24 09:08:52.413351
20.0,75.0,2020-10-24 09:13:53.055791
20.0,75.0,2020-10-24 09:18:53.604347
20.0,75.0,2020-10-24 09:23:54.102520
20.0,75.0,2020-10-24 09:28:54.823968
20.0,75.0,2020-10-24 09:33:55.420315
20.0,75.0,2020-10-24 09:38:56.016324
20.0,75.0,2020-10-24 09:43:56.583378
20.0,75.0,2020-10-24 09:48:57.221804
20.0,75.0,2020-10-24 09:53:57.844211
20.0,75.0,2020-10-24 09:58:58.423598
20.0,75.0,2020-10-24 10:03:58.972873
20.0,75.0,2020-10-24 10:08:59.592514
20.0,75.0,2020-10-24 10:14:00.218988
20.0,75.0,2020-10-24 10:19:00.861301
20.0,75.0,2020-10-24 10:24:01.419028
20.0,75.0,2020-10-24 10:29:02.036340
20.0,75.0,2020-10-24 10:34:02.644060
20.0,75.0,2020-10-24 10:39:03.222265
20.0,75.0,2020-10-24 10:44:03.816097
20.0,75.0,2020-10-24 10:49:04.258536
20.0,75.0,2020-10-24 10:54:04.890276
20.0,75.0,2020-10-24 10:59:05.483408
20.0,75.0,2020-10-24 11:04:06.098442
20.0,75.0,2020-10-24 11:09:06.739990
20.0,76.0,2020-10-24 11:14:07.309546
20.0,75.0,2020-10-24 11:19:07.830125
20.0,75.0,2020-10-24 11:24:08.469063
20.0,75.0,2020-10-24 11:29:09.101719
20.0,75.0,2020-10-24 11:34:09.729102
20.0,75.0,2020-10-24 11:39:10.370794
20.0,75.0,2020-10-24 11:44:10.979069
20.0,75.0,2020-10-24 11:49:11.619735
20.0,75.0,2020-10-24 11:54:12.233446
20.0,76.0,2020-10-24 11:59:12.869907
20.0,75.0,2020-10-24 12:04:13.463875
20.0,75.0,2020-10-24 12:09:14.035826
20.0,75.0,2020-10-24 12:14:14.608573
20.0,75.0,2020-10-24 12:19:15.179149
20.0,75.0,2020-10-24 12:24:15.739602
20.0,76.0,2020-10-24 12:29:16.366997
20.0,76.0,2020-10-24 12:34:16.984698
20.0,75.0,2020-10-24 12:39:17.589706
20.0,76.0,2020-10-24 12:44:18.161125
20.0,76.0,2020-10-24 12:49:18.798123
20.0,76.0,2020-10-24 12:54:19.435681
20.0,76.0,2020-10-24 12:59:19.891497
20.0,76.0,2020-10-24 13:04:20.423993
20.0,76.0,2020-10-24 13:09:21.055609
19.0,76.0,2020-10-24 13:14:21.595318
20.0,76.0,2020-10-24 13:19:22.141283
20.0,76.0,2020-10-24 13:24:22.720410
19.0,76.0,2020-10-24 13:29:23.246952
19.0,76.0,2020-10-24 13:34:23.834492
19.0,76.0,2020-10-24 13:39:24.395107
19.0,76.0,2020-10-24 13:44:25.045977
19.0,76.0,2020-10-24 13:49:25.626500
19.0,76.0,2020-10-24 13:54:26.159583
19.0,76.0,2020-10-24 13:59:26.734642
19.0,76.0,2020-10-24 14:04:27.330211
19.0,76.0,2020-10-24 14:09:27.882837
19.0,76.0,2020-10-24 14:14:28.489030
19.0,76.0,2020-10-24 14:19:29.139765
19.0,76.0,2020-10-24 14:24:29.752893
19.0,76.0,2020-10-24 14:29:30.353110
19.0,76.0,2020-10-24 14:34:30.968229
19.0,76.0,2020-10-24 14:39:31.584409
19.0,76.0,2020-10-24 14:44:32.193357
19.0,76.0,2020-10-24 14:49:32.727661
19.0,76.0,2020-10-24 14:54:33.371252
19.0,76.0,2020-10-24 14:59:33.967831
19.0,77.0,2020-10-24 15:04:34.554901
19.0,77.0,2020-10-24 15:09:35.145805
19.0,78.0,2020-10-24 15:14:35.762971
19.0,77.0,2020-10-24 15:19:36.228117
19.0,77.0,2020-10-24 15:24:36.743706
19.0,77.0,2020-10-24 15:29:37.381085
17.0,79.0,2020-10-24 15:34:37.968874
16.0,81.0,2020-10-24 15:39:38.512724
17.0,81.0,2020-10-24 15:44:39.086579
18.0,80.0,2020-10-24 15:49:39.627445
19.0,78.0,2020-10-24 15:54:40.259384
19.0,78.0,2020-10-24 15:59:40.850592
19.0,77.0,2020-10-24 16:04:41.496846
19.0,77.0,2020-10-24 16:09:42.117637
19.0,76.0,2020-10-24 16:14:42.738930
19.0,76.0,2020-10-24 16:19:43.376697
19.0,76.0,2020-10-24 16:24:43.996566
19.0,75.0,2020-10-24 16:29:44.635807
19.0,74.0,2020-10-24 16:34:45.218716
18.0,75.0,2020-10-24 16:39:45.753011
18.0,76.0,2020-10-24 16:44:46.381401
18.0,75.0,2020-10-24 16:49:46.925931
18.0,75.0,2020-10-24 16:54:47.484559
18.0,75.0,2020-10-24 16:59:48.107109
18.0,75.0,2020-10-24 17:04:48.735762
18.0,75.0,2020-10-24 17:09:49.370385
18.0,75.0,2020-10-24 17:14:49.982989
18.0,76.0,2020-10-24 17:19:50.632964
24.0,64.0,2020-11-12 01:54:22.342180
21.0,62.0,2020-11-12 01:55:30.539537
21.0,62.0,2020-11-12 02:00:42.181219
21.0,62.0,2020-11-12 02:05:42.669846
21.0,62.0,2020-11-12 02:10:43.298970
21.0,65.0,2020-11-12 02:15:43.945340
20.0,63.0,2020-11-12 02:20:44.565164
21.0,65.0,2020-11-12 02:25:45.210888
19.0,69.0,2020-11-12 02:30:45.834972
21.0,65.0,2020-11-12 03:42:07.655945
21.0,65.0,2020-11-12 03:47:03.317945
21.0,65.0,2020-11-12 03:50:13.395296
20.0,64.0,2020-11-12 03:55:24.901096
21.0,66.0,2020-11-12 04:00:25.455152
21.0,66.0,2020-11-12 04:05:25.907273
21.0,65.0,2020-11-12 04:10:26.536726
21.0,66.0,2020-11-12 04:15:27.021323
21.0,65.0,2020-11-12 04:20:27.667309
21.0,65.0,2020-11-12 04:25:28.290134
20.0,66.0,2020-11-12 04:30:28.879385
20.0,66.0,2020-11-12 04:35:29.437524
20.0,66.0,2020-11-12 04:40:30.002016
20.0,67.0,2020-11-12 04:45:30.594471
20.0,67.0,2020-11-12 04:50:31.188867
20.0,67.0,2020-11-12 04:55:31.795127
20.0,72.0,2020-11-12 04:41:35.734639
20.0,68.0,2020-11-12 05:02:56.467650
21.0,66.0,2020-11-12 05:07:57.100821
21.0,66.0,2020-11-12 05:12:57.734167
21.0,65.0,2020-11-12 05:17:58.376490
21.0,65.0,2020-11-12 05:22:58.956438
21.0,65.0,2020-11-12 05:27:59.592070
21.0,65.0,2020-11-12 05:33:00.161727
21.0,65.0,2020-11-12 05:38:00.786273
21.0,65.0,2020-11-12 05:43:01.405442
21.0,65.0,2020-11-12 05:48:01.996389
21.0,65.0,2020-11-12 05:53:02.620469
21.0,65.0,2020-11-12 05:58:03.263947
21.0,65.0,2020-11-12 06:03:03.774365
20.0,65.0,2020-11-12 06:08:04.416629
20.0,64.0,2020-11-12 06:13:04.986419
21.0,65.0,2020-11-12 06:18:05.546493
21.0,65.0,2020-11-12 06:23:06.106339
21.0,65.0,2020-11-12 06:28:06.748968
20.0,65.0,2020-11-12 06:33:07.335307
21.0,66.0,2020-11-12 06:38:07.916362
21.0,66.0,2020-11-12 06:43:08.558939
21.0,67.0,2020-11-12 06:48:09.202858
20.0,66.0,2020-11-12 06:53:09.758350
20.0,66.0,2020-11-12 06:58:10.317514
20.0,66.0,2020-11-12 07:03:10.776628
20.0,66.0,2020-11-12 07:08:11.311686
20.0,65.0,2020-11-12 07:13:11.779296
20.0,65.0,2020-11-12 07:18:12.347202
20.0,65.0,2020-11-12 07:23:12.945295
20.0,62.0,2020-11-12 07:28:13.515343
20.0,65.0,2020-11-12 07:33:14.116411
20.0,64.0,2020-11-12 07:38:14.651716
20.0,63.0,2020-11-12 07:43:15.284178
20.0,63.0,2020-11-12 07:48:15.896399
20.0,63.0,2020-11-12 07:53:16.526506
21.0,63.0,2020-11-12 07:58:17.136409
21.0,63.0,2020-11-12 08:03:17.657450
21.0,63.0,2020-11-12 08:08:18.149632
21.0,63.0,2020-11-12 08:13:18.786399
21.0,63.0,2020-11-12 08:18:19.396337
21.0,63.0,2020-11-12 08:23:20.027321
21.0,63.0,2020-11-12 08:28:20.589969
20.0,61.0,2020-11-12 08:33:21.206350
20.0,62.0,2020-11-12 08:38:21.850794
20.0,62.0,2020-11-12 08:43:22.410756
20.0,63.0,2020-11-12 08:48:22.932303
20.0,63.0,2020-11-12 08:53:23.541404
20.0,63.0,2020-11-12 08:58:24.119678
20.0,63.0,2020-11-12 09:03:24.735389
20.0,62.0,2020-11-12 09:08:25.355082
20.0,63.0,2020-11-12 09:13:25.916442
20.0,62.0,2020-11-12 09:18:26.509279
20.0,63.0,2020-11-12 09:23:27.146667
20.0,63.0,2020-11-12 09:28:27.716603
20.0,63.0,2020-11-12 09:33:28.276411
20.0,63.0,2020-11-12 09:38:28.921084
20.0,63.0,2020-11-12 09:43:29.546412
20.0,63.0,2020-11-12 09:48:30.152411
20.0,63.0,2020-11-12 09:53:30.735342
20.0,63.0,2020-11-12 09:58:31.379482
20.0,64.0,2020-11-12 10:03:31.984785
20.0,63.0,2020-11-12 10:08:32.619830
19.0,64.0,2020-11-12 10:13:33.195320
19.0,64.0,2020-11-12 10:18:33.826437
19.0,64.0,2020-11-12 10:23:34.405277
20.0,62.0,2020-11-12 10:28:34.904946
